timestep,episode,s1,s2,s3,s4,s5,s6,next_s1,next_s2,next_s3,next_s4,next_s5,next_s6,a1,a2,a3,a4,a5,a6,ball_pos_x,ball_pos_y,ball_pos_z,wrist_3_x,wrist_3_y,wrist_3_z,reward,done
25,0,0.06862527132034302,-1.5846837759017944,0.04762065410614014,-1.5640753507614136,-0.06690038740634918,-0.03431820124387741,0.06900303810834885,-1.5847094058990479,0.04802140220999718,-1.5639617443084717,-0.0667874664068222,-0.034393370151519775,0.04478766769170761,0.04095315933227539,-0.01787065714597702,0.0663718432188034,0.048542529344558716,-0.006483841687440872,0.361009,-0.291041,0.45148568405566597,0.002098177407832959,0.233377997169875,1.0787751225266404,-1.6877251780003149,False
26,0,0.06900303810834885,-1.5847094058990479,0.04802140220999718,-1.5639617443084717,-0.0667874664068222,-0.034393370151519775,0.06981506198644638,-1.5839484930038452,0.047884080559015274,-1.562916874885559,-0.06591656059026718,-0.034479591995477676,0.04469820111989975,0.04096733778715134,-0.017878130078315735,0.0663241297006607,0.0485348254442215,-0.006492283195257187,0.361009,-0.291041,0.45148568405566597,0.002098177407832959,0.233377997169875,1.0787751225266404,-1.6977251780003149,False
27,0,0.06981506198644638,-1.5839484930038452,0.047884080559015274,-1.562916874885559,-0.06591656059026718,-0.034479591995477676,0.07018231600522995,-1.583937168121338,0.04809258505702019,-1.5626258850097656,-0.06568719446659088,-0.034551799297332764,0.0446343794465065,0.0410093329846859,-0.01785845309495926,0.06620818376541138,0.04847419261932373,-0.0065287575125694275,0.361009,-0.291041,0.45148568405566597,0.002098177407832959,0.233377997169875,1.0787751225266404,-1.7077251780003149,False
28,0,0.07018231600522995,-1.583937168121338,0.04809258505702019,-1.5626258850097656,-0.06568719446659088,-0.034551799297332764,0.07075618207454681,-1.5839115381240845,0.048658959567546844,-1.562413215637207,-0.0654415413737297,-0.034644581377506256,0.044570185244083405,0.04103803634643555,-0.017847254872322083,0.06615439057350159,0.04847119003534317,-0.006543770432472229,0.361009,-0.291041,0.45148568405566597,0.002827848315702752,0.23346995881001348,1.0787355809797652,-1.7174583836586905,False
29,0,0.07075618207454681,-1.5839115381240845,0.048658959567546844,-1.562413215637207,-0.0654415413737297,-0.034644581377506256,0.07155526429414749,-1.58344304561615,0.048845380544662476,-1.561594843864441,-0.06468407809734344,-0.03473793715238571,0.04444022476673126,0.04105783998966217,-0.017859555780887604,0.06607873737812042,0.04845429211854935,-0.006557926535606384,0.361009,-0.291041,0.45148568405566597,0.00296448546758282,0.23349120850826208,1.0787209097860504,-1.7274057441356259,False
30,0,0.07155526429414749,-1.58344304561615,0.048845380544662476,-1.561594843864441,-0.06468407809734344,-0.03473793715238571,0.07233928889036179,-1.5831001996994019,0.04899374395608902,-1.5607178211212158,-0.06391582638025284,-0.03484656661748886,0.04433460533618927,0.04110083729028702,-0.01784433424472809,0.06596136093139648,0.04841255396604538,-0.006590899080038071,0.361009,-0.291041,0.45148568405566597,0.003088808047684793,0.23351008904435813,1.078714164435173,-1.7373622386010983,False
31,0,0.07233928889036179,-1.5831001996994019,0.04899374395608902,-1.5607178211212158,-0.06391582638025284,-0.03484656661748886,0.07317701727151871,-1.5828008651733398,0.04925915226340294,-1.5598936080932617,-0.0632048100233078,-0.03497270494699478,0.04423440247774124,0.041160181164741516,-0.017812013626098633,0.06583982706069946,0.048386551439762115,-0.006628081202507019,0.361009,-0.291041,0.45148568405566597,0.003520933118384758,0.23358367127950996,1.078678812613101,-1.7472074518335408,False
32,0,0.07317701727151871,-1.5828008651733398,0.04925915226340294,-1.5598936080932617,-0.0632048100233078,-0.03497270494699478,0.07396300137042999,-1.582488775253296,0.049649134278297424,-1.5593284368515015,-0.06275904178619385,-0.03510770946741104,0.044114723801612854,0.04121832549571991,-0.01778663694858551,0.065714992582798,0.04836004972457886,-0.006664402782917023,0.361009,-0.291041,0.45148568405566597,0.0038251768609191506,0.23362531651449014,1.0786580952780143,-1.75709554387274,False
33,0,0.07396300137042999,-1.582488775253296,0.049649134278297424,-1.5593284368515015,-0.06275904178619385,-0.03510770946741104,0.07459476590156555,-1.581904649734497,0.049596548080444336,-1.5585297346115112,-0.06201276555657387,-0.035160232335329056,0.04398722946643829,0.041250672191381454,-0.017792068421840668,0.0656130462884903,0.048322513699531555,-0.006689034402370453,0.361009,-0.291041,0.45148568405566597,0.004032822346880481,0.23364969035141345,1.0786492601752322,-1.767020567423596,False
34,0,0.07459476590156555,-1.581904649734497,0.049596548080444336,-1.5585297346115112,-0.06201276555657387,-0.035160232335329056,0.07508738338947296,-1.5821478366851807,0.05053361505270004,-1.5586366653442383,-0.061839792877435684,-0.0352136455476284,0.043929100036621094,0.04128197953104973,-0.017776772379875183,0.06551855802536011,0.048275575041770935,-0.006717614829540253,0.361009,-0.291041,0.45148568405566597,0.004032822346880481,0.23364969035141345,1.0786492601752322,-1.777020567423596,False
35,0,0.07508738338947296,-1.5821478366851807,0.05053361505270004,-1.5586366653442383,-0.061839792877435684,-0.0352136455476284,0.07556787878274918,-1.5820590257644653,0.05084201321005821,-1.5583016872406006,-0.06152746453881264,-0.03529070317745209,0.04375685006380081,0.041290126740932465,-0.01780106872320175,0.0654473677277565,0.04827366769313812,-0.006724145263433456,0.361009,-0.291041,0.45148568405566597,0.004503468270055228,0.23371719245836636,1.078614924700253,-1.786847935188086,False
36,0,0.07556787878274918,-1.5820590257644653,0.05084201321005821,-1.5583016872406006,-0.06152746453881264,-0.03529070317745209,0.07594332844018936,-1.5817649364471436,0.05077439919114113,-1.557801365852356,-0.06113976612687111,-0.03534704074263573,0.043668486177921295,0.0413166806101799,-0.017797335982322693,0.06537909805774689,0.04826018214225769,-0.006741024553775787,0.361009,-0.291041,0.45148568405566597,0.004564873902028555,0.23373393414851884,1.0786036268097097,-1.7968253025482896,False
37,0,0.07594332844018936,-1.5817649364471436,0.05077439919114113,-1.557801365852356,-0.06113976612687111,-0.03534704074263573,0.07648163288831711,-1.5818698406219482,0.051615871489048004,-1.5577982664108276,-0.06089669466018677,-0.03540472686290741,0.04363919049501419,0.04134295880794525,-0.017782412469387054,0.06532391905784607,0.04823872447013855,-0.006759457290172577,0.361009,-0.291041,0.45148568405566597,0.0047314028400986564,0.2337602412953298,1.0785844127604716,-1.8067607418569032,False
38,0,0.07648163288831711,-1.5818698406219482,0.051615871489048004,-1.5577982664108276,-0.06089669466018677,-0.03540472686290741,0.07755802571773529,-1.5812739133834839,0.051635533571243286,-1.556477665901184,-0.05983148515224457,-0.0355733297765255,0.04347510635852814,0.04135088622570038,-0.01780681312084198,0.06524805724620819,0.048226431012153625,-0.006768267601728439,0.361009,-0.291041,0.45148568405566597,0.0047314028400986564,0.2337602412953298,1.0785844127604716,-1.816760741856903,False
39,0,0.07755802571773529,-1.5812739133834839,0.051635533571243286,-1.556477665901184,-0.05983148515224457,-0.0355733297765255,0.07830073684453964,-1.581009864807129,0.051913823932409286,-1.5557588338851929,-0.059165917336940765,-0.03568163886666298,0.0433620810508728,0.041434675455093384,-0.017759032547473907,0.06508412957191467,0.04818401485681534,-0.006821252405643463,0.361009,-0.291041,0.45148568405566597,0.0052669933774202315,0.2338542235514795,1.078542473213104,-1.8265727681751507,False
40,0,0.07830073684453964,-1.581009864807129,0.051913823932409286,-1.5557588338851929,-0.059165917336940765,-0.03568163886666298,0.07872874289751053,-1.5810086727142334,0.05224098637700081,-1.5554381608963013,-0.05879715830087662,-0.035739604383707047,0.04324924200773239,0.0414847731590271,-0.017738014459609985,0.06497059017419815,0.048160210251808167,-0.006853204220533371,0.361009,-0.291041,0.45148568405566597,0.005323242634020148,0.23387096231078042,1.0785316833819951,-1.8365525967947343,False
41,0,0.07872874289751053,-1.5810086727142334,0.05224098637700081,-1.5554381608963013,-0.05879715830087662,-0.035739604383707047,0.07952630519866943,-1.5807217359542847,0.05251983180642128,-1.554650902748108,-0.05808083340525627,-0.0358593575656414,0.04316163808107376,0.04151613637804985,-0.017725355923175812,0.06490108370780945,0.048156946897506714,-0.006871029734611511,0.361009,-0.291041,0.45148568405566597,0.005496559505288124,0.23389610160508761,1.0785224131161157,-1.8464917621220143,False
42,0,0.07952630519866943,-1.5807217359542847,0.05251983180642128,-1.554650902748108,-0.05808083340525627,-0.0358593575656414,0.07991344481706619,-1.5806300640106201,0.05299866199493408,-1.5545709133148193,-0.057842742651700974,-0.03589072450995445,0.04304305464029312,0.04157133027911186,-0.017701297998428345,0.06477905064821243,0.0481317937374115,-0.006905972957611084,0.361009,-0.291041,0.45148568405566597,0.005496559505288124,0.23389610160508761,1.0785224131161157,-1.8564917621220143,False
43,0,0.07991344481706619,-1.5806300640106201,0.05299866199493408,-1.5545709133148193,-0.057842742651700974,-0.03589072450995445,0.08105993270874023,-1.57961905002594,0.05282788723707199,-1.5530766248703003,-0.05660606175661087,-0.03604812175035477,0.0429416298866272,0.04157111048698425,-0.01772186905145645,0.06472629308700562,0.0481102392077446,-0.006912384182214737,0.361009,-0.291041,0.45148568405566597,0.00634969949909228,0.23402304230187193,1.0784663187099262,-1.8661872728976474,False
44,0,0.08105993270874023,-1.57961905002594,0.05282788723707199,-1.5530766248703003,-0.05660606175661087,-0.03604812175035477,0.08125358819961548,-1.580166220664978,0.053920403122901917,-1.5536632537841797,-0.05678630620241165,-0.036053936928510666,0.04284650832414627,0.041638217866420746,-0.017688848078250885,0.06455810368061066,0.04803227633237839,-0.006965909153223038,0.361009,-0.291041,0.45148568405566597,0.006299381524921571,0.23402283976201085,1.0784541177830396,-1.8761985933037955,False
45,0,0.08125358819961548,-1.580166220664978,0.053920403122901917,-1.5536632537841797,-0.05678630620241165,-0.036053936928510666,0.08179284632205963,-1.5800268650054932,0.054234910756349564,-1.5532621145248413,-0.05641378089785576,-0.03614291548728943,0.04268477112054825,0.04162297770380974,-0.01772931218147278,0.06453163921833038,0.04805038869380951,-0.006955891847610474,0.361009,-0.291041,0.45148568405566597,0.006554763497782961,0.23405787764661432,1.0784420304412656,-1.8861091406671857,False
46,0,0.08179284632205963,-1.5800268650054932,0.054234910756349564,-1.5532621145248413,-0.05641378089785576,-0.03614291548728943,0.0826883539557457,-1.5796531438827515,0.05462919548153877,-1.5525583028793335,-0.0558636337518692,-0.036308057606220245,0.04258940368890762,0.041652146726846695,-0.017725326120853424,0.06445468962192535,0.04803265631198883,-0.0069751255214214325,0.361009,-0.291041,0.45148568405566597,0.006554763497782961,0.23405787764661432,1.0784420304412656,-1.8961091406671857,False
47,0,0.0826883539557457,-1.5796531438827515,0.05462919548153877,-1.5525583028793335,-0.0558636337518692,-0.036308057606220245,0.08325421065092087,-1.579086184501648,0.05458327382802963,-1.5518418550491333,-0.05517517775297165,-0.0363578274846077,0.04244966804981232,0.04169367253780365,-0.01772645115852356,0.06433551013469696,0.04799102246761322,-0.0070052966475486755,0.361009,-0.291041,0.45148568405566597,0.007161186172848515,0.23415496913036166,1.078394932157288,-1.9058922375091147,False
48,0,0.08325421065092087,-1.579086184501648,0.05458327382802963,-1.5518418550491333,-0.05517517775297165,-0.0363578274846077,0.08376708626747131,-1.5793293714523315,0.05553891882300377,-1.5519477128982544,-0.05502139776945114,-0.036424312740564346,0.0423969030380249,0.04171830415725708,-0.017716512084007263,0.06425049901008606,0.04794490337371826,-0.007030356675386429,0.361009,-0.291041,0.45148568405566597,0.0071910455910326136,0.23417019860923444,1.0783835444772092,-1.9158813456522066,False
49,0,0.08376708626747131,-1.5793293714523315,0.05553891882300377,-1.5519477128982544,-0.05502139776945114,-0.036424312740564346,0.08424263447523117,-1.5792421102523804,0.055857110768556595,-1.5516273975372314,-0.05472607910633087,-0.036507897078990936,0.042220503091812134,0.04172690212726593,-0.017742641270160675,0.06417801976203918,0.04794223606586456,-0.007036950439214706,0.361009,-0.291041,0.45148568405566597,0.007485704415260405,0.23420933770332172,1.0783639914553549,-1.9257737034867037,False
50,0,0.08424263447523117,-1.5792421102523804,0.055857110768556595,-1.5516273975372314,-0.05472607910633087,-0.036507897078990936,0.08468692004680634,-1.5791072845458984,0.05631863698363304,-1.5514538288116455,-0.054409291595220566,-0.03655049204826355,0.042131319642066956,0.041752301156520844,-0.01774081587791443,0.06411087512969971,0.04792853444814682,-0.00705312192440033,0.361009,-0.291041,0.45148568405566597,0.007485704415260405,0.23420933770332172,1.0783639914553549,-1.9357737034867037,False
51,0,0.08468692004680634,-1.5791072845458984,0.05631863698363304,-1.5514538288116455,-0.054409291595220566,-0.03655049204826355,0.08541012555360794,-1.5784422159194946,0.05621137097477913,-1.550510287284851,-0.05361975356936455,-0.03665302321314812,0.04202579706907272,0.04175789654254913,-0.017757132649421692,0.0640479177236557,0.04790470004081726,-0.007063224911689758,0.361009,-0.291041,0.45148568405566597,0.008017217378242177,0.23429483291562503,1.0783216865354184,-1.9455835888068147,False
52,0,0.08541012555360794,-1.5784422159194946,0.05621137097477913,-1.550510287284851,-0.05361975356936455,-0.03665302321314812,0.08558458834886551,-1.5789138078689575,0.05715644732117653,-1.5510139465332031,-0.0537845604121685,-0.03666270151734352,0.04196539521217346,0.0417981818318367,-0.01773875206708908,0.0639418214559555,0.0478530079126358,-0.007096581161022186,0.361009,-0.291041,0.45148568405566597,0.00797485067960176,0.2342952159632968,1.0783102874615802,-1.9555925829693268,False
53,0,0.08558458834886551,-1.5789138078689575,0.05715644732117653,-1.5510139465332031,-0.0537845604121685,-0.03666270151734352,0.08611886948347092,-1.578740119934082,0.05744890868663788,-1.5506095886230469,-0.0534181222319603,-0.036754410713911057,0.04182492196559906,0.0417853519320488,-0.0177740678191185,0.06391871720552444,0.047868430614471436,-0.0070880502462387085,0.361009,-0.291041,0.45148568405566597,0.008154707410150177,0.23432774061590567,1.0782937573429294,-1.9655288694321205,False
54,0,0.08611886948347092,-1.578740119934082,0.05744890868663788,-1.5506095886230469,-0.0534181222319603,-0.036754410713911057,0.08649080246686935,-1.5787131786346436,0.05768871307373047,-1.5502865314483643,-0.053073056042194366,-0.036811377853155136,0.04173307865858078,0.041812166571617126,-0.017772436141967773,0.06384347379207611,0.0478476881980896,-0.007106661796569824,0.361009,-0.291041,0.45148568405566597,0.008286886905657764,0.23434992898033533,1.0782864526335576,-1.9754844637360396,False
55,0,0.08649080246686935,-1.5787131786346436,0.05768871307373047,-1.5502865314483643,-0.053073056042194366,-0.036811377853155136,0.08689085394144058,-1.578625202178955,0.057927072048187256,-1.549947738647461,-0.052720580250024796,-0.036873191595077515,0.041662171483039856,0.04184183478355408,-0.0177585631608963,0.06378169357776642,0.04784448444843292,-0.00712338462471962,0.361009,-0.291041,0.45148568405566597,0.008286886905657764,0.23434992898033533,1.0782864526335576,-1.9854844637360396,False
56,0,0.08689085394144058,-1.578625202178955,0.057927072048187256,-1.549947738647461,-0.052720580250024796,-0.036873191595077515,0.08733545243740082,-1.5784552097320557,0.05829004943370819,-1.5497082471847534,-0.05241091549396515,-0.0369296595454216,0.04158905893564224,0.0418681874871254,-0.017749488353729248,0.06371847540140152,0.04783490300178528,-0.007139857858419418,0.361009,-0.291041,0.45148568405566597,0.008529722239288951,0.2344006112492526,1.0782547440495307,-1.995395910985676,False
57,0,0.08733545243740082,-1.5784552097320557,0.05829004943370819,-1.5497082471847534,-0.05241091549396515,-0.0369296595454216,0.08844206482172012,-1.5774717330932617,0.058111175894737244,-1.5482683181762695,-0.05127698555588722,-0.037110209465026855,0.041496798396110535,0.041878052055835724,-0.017761200666427612,0.06365695595741272,0.047810666263103485,-0.007151532918214798,0.361009,-0.291041,0.45148568405566597,0.009109434481366864,0.2344901888250131,1.0782220121103496,-2.0051964597604286,False
