timestep,episode,s1,s2,s3,s4,s5,s6,next_s1,next_s2,next_s3,next_s4,next_s5,next_s6,a1,a2,a3,a4,a5,a6,ball_pos_x,ball_pos_y,ball_pos_z,wrist_3_x,wrist_3_y,wrist_3_z,reward,done
2431,2,0.14063607156276703,-1.5948197841644287,0.3891185224056244,-1.4170472621917725,-0.010960402898490429,-0.18686655163764954,0.13461217284202576,-1.601237416267395,0.39030107855796814,-1.4168561697006226,-0.004919708240777254,-0.17457032203674316,-0.7980578541755676,0.9459419846534729,0.21934501826763153,0.43116816878318787,-0.24366649985313416,-0.7925479412078857,0.233894,0.153731,0.45148568405566597,0.1417597970282599,0.25422426911954205,1.0409706935430716,-6.064515605641374,False
2432,2,0.13461217284202576,-1.601237416267395,0.39030107855796814,-1.4168561697006226,-0.004919708240777254,-0.17457032203674316,0.12105876952409744,-1.5797553062438965,0.3942444622516632,-1.4083088636398315,-0.012206139042973518,-0.19536146521568298,-0.10584069788455963,-0.6636191606521606,0.8679975867271423,-0.3127468526363373,0.6081020832061768,-0.27852562069892883,0.233894,0.153731,0.45148568405566597,0.1417597970282599,0.25422426911954205,1.0409706935430716,-6.074515605641373,False
2433,2,0.12105876952409744,-1.5797553062438965,0.3942444622516632,-1.4083088636398315,-0.012206139042973518,-0.19536146521568298,0.12436093389987946,-1.6016229391098022,0.41003745794296265,-1.4179869890213013,0.0028727620374411345,-0.19261816143989563,0.055707138031721115,0.05623655021190643,-0.37317171692848206,0.8019942045211792,-0.6519241333007812,0.5133177042007446,0.233894,0.153731,0.45148568405566597,0.15211929859161272,0.2537280690524773,1.0377000469109916,-6.079748097907455,False
2434,2,0.12436093389987946,-1.6016229391098022,0.41003745794296265,-1.4179869890213013,0.0028727620374411345,-0.19261816143989563,0.12425299733877182,-1.596698522567749,0.40319308638572693,-1.4080348014831543,-0.006656243931502104,-0.1880614012479782,-0.16772733628749847,0.3386043906211853,-0.46536538004875183,-0.30320486426353455,0.29653793573379517,0.40358054637908936,0.233894,0.153731,0.45148568405566597,0.15502047728128915,0.2540687647232814,1.0371424666158087,-6.088871840649845,False
2435,2,0.12425299733877182,-1.596698522567749,0.40319308638572693,-1.4080348014831543,-0.006656243931502104,-0.1880614012479782,0.1143774539232254,-1.5933797359466553,0.3943135440349579,-1.4116957187652588,0.004303297493606806,-0.1911102533340454,-0.8547545671463013,0.14014963805675507,-0.6277379393577576,0.0360439270734787,0.7058917284011841,-0.5533857941627502,0.233894,0.153731,0.45148568405566597,0.1552205951688037,0.25378656340643707,1.037846104510239,-6.09948596901414,False
2436,2,0.1143774539232254,-1.5933797359466553,0.3943135440349579,-1.4116957187652588,0.004303297493606806,-0.1911102533340454,0.09794280678033829,-1.5915420055389404,0.38309240341186523,-1.4089665412902832,0.016474084928631783,-0.20344044268131256,0.8899325132369995,0.2359645962715149,0.49848341941833496,0.9303722977638245,0.4668518006801605,-0.21363189816474915,0.233894,0.153731,0.45148568405566597,0.1552205951688037,0.25378656340643707,1.037846104510239,-6.109485969014139,False
2437,2,0.09794280678033829,-1.5915420055389404,0.38309240341186523,-1.4089665412902832,0.016474084928631783,-0.20344044268131256,0.11012781411409378,-1.5895582437515259,0.39034849405288696,-1.400208592414856,0.018709678202867508,-0.20312897861003876,-0.40633881092071533,-0.9401068687438965,0.9056311249732971,0.2988723814487457,0.45109444856643677,-0.24359266459941864,0.233894,0.153731,0.45148568405566597,0.1575662672371497,0.25172504117511907,1.0392247718039769,-6.120191224996891,False
2438,2,0.11012781411409378,-1.5895582437515259,0.39034849405288696,-1.400208592414856,0.018709678202867508,-0.20312897861003876,0.10362139344215393,-1.5993568897247314,0.39798036217689514,-1.3989757299423218,0.022778671234846115,-0.20564188063144684,-0.3339792490005493,0.8988963961601257,0.7485283017158508,-0.024362510070204735,-0.1977974772453308,-0.29829731583595276,0.233894,0.153731,0.45148568405566597,0.1538507140877959,0.2501295409352503,1.039686349320473,-6.130868061962316,False
2439,2,0.10362139344215393,-1.5993568897247314,0.39798036217689514,-1.3989757299423218,0.022778671234846115,-0.20564188063144684,0.10158329457044601,-1.5884093046188354,0.4039436876773834,-1.3994659185409546,0.019986649975180626,-0.20812542736530304,0.002486164215952158,0.8694227933883667,-0.7533782124519348,0.9657395482063293,0.8027853965759277,0.37400367856025696,0.233894,0.153731,0.45148568405566597,0.16676273757085858,0.251085679430319,1.0363764680168088,-6.1361958743887275,False
2440,2,0.10158329457044601,-1.5884093046188354,0.4039436876773834,-1.3994659185409546,0.019986649975180626,-0.20812542736530304,0.10201393067836761,-1.5819084644317627,0.3952389061450958,-1.3897106647491455,0.028574375435709953,-0.2039036601781845,-0.5545773506164551,-0.04922492429614067,-0.20892980694770813,0.39675265550613403,0.7543797492980957,0.17167887091636658,0.233894,0.153731,0.45148568405566597,0.16676273757085858,0.251085679430319,1.0363764680168088,-6.146195874388727,False
2441,2,0.10201393067836761,-1.5819084644317627,0.3952389061450958,-1.3897106647491455,0.028574375435709953,-0.2039036601781845,0.0963800847530365,-1.583704948425293,0.39491236209869385,-1.3876944780349731,0.03440199792385101,-0.20304614305496216,0.8163659572601318,-0.5560440421104431,0.6759383678436279,0.3264722228050232,0.4316411316394806,0.4640258550643921,0.233894,0.153731,0.45148568405566597,0.16676273757085858,0.251085679430319,1.0363764680168088,-6.156195874388727,False
2442,2,0.0963800847530365,-1.583704948425293,0.39491236209869385,-1.3876944780349731,0.03440199792385101,-0.20304614305496216,0.10566726326942444,-1.5889180898666382,0.4017822742462158,-1.3848336935043335,0.03755497932434082,-0.19860750436782837,0.07313329726457596,0.38317856192588806,-0.12674622237682343,0.43033501505851746,0.5077770352363586,0.1814773976802826,0.233894,0.153731,0.45148568405566597,0.1641115421465125,0.2515417341669248,1.0370921549843546,-6.167275545253554,False
2443,2,0.10566726326942444,-1.5889180898666382,0.4017822742462158,-1.3848336935043335,0.03755497932434082,-0.19860750436782837,0.10341359674930573,-1.5791678428649902,0.39650702476501465,-1.3773709535598755,0.04645012691617012,-0.19675962626934052,0.6197056174278259,0.7121549844741821,0.9891495704650879,-0.5065496563911438,0.26431944966316223,-0.9326884746551514,0.233894,0.153731,0.45148568405566597,0.17070213111995522,0.2517590470000462,1.0363622742602805,-6.175861931585742,False
2444,2,0.10341359674930573,-1.5791678428649902,0.39650702476501465,-1.3773709535598755,0.04645012691617012,-0.19675962626934052,0.11005952954292297,-1.5740065574645996,0.4074980318546295,-1.3839300870895386,0.047314584255218506,-0.20648619532585144,-0.6552900075912476,-0.5738357901573181,0.033349860459566116,-0.00990307703614235,-0.19701838493347168,-0.9830712676048279,0.233894,0.153731,0.45148568405566597,0.17070882446269933,0.25175939404020964,1.0363587494003559,-6.1858578226552545,False
2445,2,0.11005952954292297,-1.5740065574645996,0.4074980318546295,-1.3839300870895386,0.047314584255218506,-0.20648619532585144,0.09429185092449188,-1.5875548124313354,0.40380018949508667,-1.3815052509307861,0.04303084686398506,-0.22227782011032104,-0.1807464063167572,-0.5217882990837097,0.9417232871055603,-0.5483806729316711,-0.5987769365310669,-0.6579984426498413,0.233894,0.153731,0.45148568405566597,0.1688827180812723,0.24981821768074894,1.0365591884717564,-6.195934773266677,False
2446,2,0.09429185092449188,-1.5875548124313354,0.40380018949508667,-1.3815052509307861,0.04303084686398506,-0.22227782011032104,0.09563730657100677,-1.5900640487670898,0.4139620363712311,-1.3874753713607788,0.037900447845458984,-0.22570158541202545,-0.8683162927627563,-0.6663510799407959,0.8161959648132324,-0.6842101812362671,0.8464576601982117,-0.9872387051582336,0.233894,0.153731,0.45148568405566597,0.17081487509806353,0.2502835932122617,1.0350320580310877,-6.204304220463374,False
2447,2,0.09563730657100677,-1.5900640487670898,0.4139620363712311,-1.3874753713607788,0.037900447845458984,-0.22570158541202545,0.08667942136526108,-1.5962352752685547,0.42013856768608093,-1.3931307792663574,0.04739478975534439,-0.23491421341896057,0.040172964334487915,-0.6209602952003479,0.09223370254039764,-0.6748376488685608,0.7539081573486328,-0.4926169812679291,0.233894,0.153731,0.45148568405566597,0.16916952508416655,0.24836576072646174,1.0357728810877724,-6.214899697115051,False
2448,2,0.08667942136526108,-1.5962352752685547,0.42013856768608093,-1.3931307792663574,0.04739478975534439,-0.23491421341896057,0.08886867761611938,-1.6012165546417236,0.4198542833328247,-1.3987548351287842,0.05303746461868286,-0.2380106896162033,-0.3448077142238617,-0.2855282723903656,0.5931413173675537,-0.20948876440525055,-0.5395652055740356,-0.15040096640586853,0.233894,0.153731,0.45148568405566597,0.16319952493892972,0.2482243261539553,1.0373448720970757,-6.227096711003062,False
2449,2,0.08886867761611938,-1.6012165546417236,0.4198542833328247,-1.3987548351287842,0.05303746461868286,-0.2380106896162033,0.07686273753643036,-1.6018627882003784,0.4263765513896942,-1.4037431478500366,0.04640261083841324,-0.23302453756332397,-0.889356255531311,0.0846777930855751,0.1703629195690155,-0.4205790162086487,-0.14181655645370483,0.5706722140312195,0.233894,0.153731,0.45148568405566597,0.16319952493892972,0.2482243261539553,1.0373448720970757,-6.237096711003062,False
2450,2,0.07686273753643036,-1.6018627882003784,0.4263765513896942,-1.4037431478500366,0.04640261083841324,-0.23302453756332397,0.06063040345907211,-1.599425196647644,0.4273865818977356,-1.4117672443389893,0.04617561027407646,-0.22125546634197235,0.5861276984214783,-0.7889606952667236,-0.7152653336524963,0.7427705526351929,0.24949724972248077,-0.3345544934272766,0.233894,0.153731,0.45148568405566597,0.17453400288356546,0.243817425795411,1.0357772271664485,-6.243638141792401,False
2451,2,0.06063040345907211,-1.599425196647644,0.4273865818977356,-1.4117672443389893,0.04617561027407646,-0.22125546634197235,0.06062453240156174,-1.5994348526000977,0.4274347424507141,-1.4117801189422607,0.04617971181869507,-0.22127574682235718,0.9465801119804382,0.006716615986078978,-0.32080167531967163,-0.6440102458000183,0.24667485058307648,-0.442272812128067,0.233894,0.153731,0.45148568405566597,0.17454707040142198,0.24381708806429186,1.0357702201339882,-6.253629894654432,False
2452,2,0.06062453240156174,-1.5994348526000977,0.4274347424507141,-1.4117801189422607,0.04617971181869507,-0.22127574682235718,0.07008783519268036,-1.5993715524673462,0.4242459535598755,-1.4182270765304565,0.048648107796907425,-0.22570496797561646,-0.6906583905220032,0.5050354599952698,0.3070501685142517,-0.1477966010570526,-0.3852978050708771,-0.33832186460494995,0.233894,0.153731,0.45148568405566597,0.17008982329260874,0.2452958725433691,1.036837040466346,-6.265365384527364,False
2453,2,0.07008783519268036,-1.5993715524673462,0.4242459535598755,-1.4182270765304565,0.048648107796907425,-0.22570496797561646,0.061285726726055145,-1.5943394899368286,0.42798295617103577,-1.4184238910675049,0.04430357366800308,-0.22821414470672607,0.39352232217788696,0.05292415991425514,-0.8491597771644592,0.2682984173297882,-0.2544281482696533,0.8113993406295776,0.233894,0.153731,0.45148568405566597,0.17008982329260874,0.2452958725433691,1.036837040466346,-6.275365384527364,False
2454,2,0.061285726726055145,-1.5943394899368286,0.42798295617103577,-1.4184238910675049,0.04430357366800308,-0.22821414470672607,0.06697805970907211,-1.5948221683502197,0.41877201199531555,-1.4157081842422485,0.04263060912489891,-0.2196110188961029,0.6336958408355713,0.7446790337562561,0.14543671905994415,0.6472784280776978,0.5753648281097412,0.4781334102153778,0.233894,0.153731,0.45148568405566597,0.17008982329260874,0.2452958725433691,1.036837040466346,-6.285365384527363,False
2455,2,0.06697805970907211,-1.5948221683502197,0.41877201199531555,-1.4157081842422485,0.04263060912489891,-0.2196110188961029,0.07217434793710709,-1.5872840881347656,0.42209649085998535,-1.4097847938537598,0.04871993139386177,-0.21656383574008942,0.7329897284507751,-0.6321151256561279,-0.652974545955658,0.48929882049560547,-0.2981131970882416,-0.6519407629966736,0.233894,0.153731,0.45148568405566597,0.17987179974240836,0.24639415010399685,1.0345426419015364,-6.292310850144749,False
2456,2,0.07217434793710709,-1.5872840881347656,0.42209649085998535,-1.4097847938537598,0.04871993139386177,-0.21656383574008942,0.08475042879581451,-1.6029484272003174,0.4077397882938385,-1.40237295627594,0.040325962007045746,-0.23083865642547607,-0.39068087935447693,0.5659301280975342,0.012175099924206734,-0.14871527254581451,0.47228240966796875,0.15121036767959595,0.233894,0.153731,0.45148568405566597,0.15801580425953976,0.24708231704997158,1.039529763607758,-6.3096931322433845,False
2457,2,0.08475042879581451,-1.6029484272003174,0.4077397882938385,-1.40237295627594,0.040325962007045746,-0.23083865642547607,0.07832837849855423,-1.5941569805145264,0.41073736548423767,-1.405343770980835,0.04672735929489136,-0.2264735996723175,-0.25358274579048157,0.6749038696289062,-0.788070559501648,-0.6359605193138123,0.734266996383667,0.3094962537288666,0.233894,0.153731,0.45148568405566597,0.1678355200006084,0.24668047611552588,1.0378151350904088,-6.31678528780091,False
2458,2,0.07832837849855423,-1.5941569805145264,0.41073736548423767,-1.405343770980835,0.04672735929489136,-0.2264735996723175,0.07542861253023148,-1.5907930135726929,0.39478451013565063,-1.4088268280029297,0.057599183171987534,-0.2162201851606369,-0.18941989541053772,-0.0620812252163887,-0.9209360480308533,0.11378108710050583,0.6019603610038757,0.8495608568191528,0.233894,0.153731,0.45148568405566597,0.1678355200006084,0.24668047611552588,1.0378151350904088,-6.32678528780091,False
2459,2,0.07542861253023148,-1.5907930135726929,0.39478451013565063,-1.4088268280029297,0.057599183171987534,-0.2162201851606369,0.07378240674734116,-1.592415452003479,0.3872886300086975,-1.4065386056900024,0.06240713968873024,-0.20817817747592926,0.26997610926628113,-0.40405356884002686,-0.07228286564350128,0.9656959176063538,-0.023654798045754433,-0.9872208833694458,0.233894,0.153731,0.45148568405566597,0.15845592089082775,0.24505347830723673,1.0428355829442255,-6.342566511131815,False
2460,2,0.07378240674734116,-1.592415452003479,0.3872886300086975,-1.4065386056900024,0.06240713968873024,-0.20817817747592926,0.0768078938126564,-1.5961368083953857,0.38809168338775635,-1.3973420858383179,0.06121068447828293,-0.2196742743253708,-0.8345217108726501,0.2439918965101242,0.7014064192771912,0.6987954378128052,-0.5802243947982788,0.16239072382450104,0.233894,0.153731,0.45148568405566597,0.15572962616429536,0.24538644500621135,1.0428608911659316,-6.3529888692337,False
2461,2,0.0768078938126564,-1.5961368083953857,0.38809168338775635,-1.3973420858383179,0.06121068447828293,-0.2196742743253708,0.06785483658313751,-1.5929577350616455,0.39497190713882446,-1.3921955823898315,0.05564911291003227,-0.21576754748821259,-0.8233655095100403,-0.9882925748825073,0.8617019653320312,0.7374168634414673,0.49604523181915283,-0.8349148631095886,0.233894,0.153731,0.45148568405566597,0.1647507075632769,0.24447898252502584,1.040479693393607,-6.359411609039858,False
2462,2,0.06785483658313751,-1.5929577350616455,0.39497190713882446,-1.3921955823898315,0.05564911291003227,-0.21576754748821259,0.06141062080860138,-1.6034777164459229,0.4022179841995239,-1.385851502418518,0.06172248348593712,-0.2249005138874054,0.5869863629341125,-0.6329048871994019,-0.10205277055501938,0.2671789526939392,-0.8070047497749329,0.6242719888687134,0.233894,0.153731,0.45148568405566597,0.16042621273454472,0.24301411266409717,1.0409944869543974,-6.370210891456349,False
2463,2,0.06141062080860138,-1.6034777164459229,0.4022179841995239,-1.385851502418518,0.06172248348593712,-0.2249005138874054,0.05495893210172653,-1.614007830619812,0.40951111912727356,-1.3795132637023926,0.06779950857162476,-0.2340591549873352,-0.6807063221931458,0.7287656664848328,0.5905336141586304,0.012120525352656841,0.5036038160324097,-0.4238635003566742,0.233894,0.153731,0.45148568405566597,0.16042621273454472,0.24301411266409717,1.0409944869543974,-6.380210891456349,False
2464,2,0.05495893210172653,-1.614007830619812,0.40951111912727356,-1.3795132637023926,0.06779950857162476,-0.2340591549873352,0.049439094960689545,-1.6046197414398193,0.4139857292175293,-1.380663514137268,0.07162102311849594,-0.2364814281463623,0.8680745959281921,0.14436101913452148,-0.7735533118247986,0.6001264452934265,0.17271578311920166,0.4099692404270172,0.233894,0.153731,0.45148568405566597,0.16727290386331786,0.24120582988019232,1.0392251251431683,-6.387406340192559,False
2465,2,0.049439094960689545,-1.6046197414398193,0.4139857292175293,-1.380663514137268,0.07162102311849594,-0.2364814281463623,0.06900721788406372,-1.6054894924163818,0.3967333137989044,-1.3681995868682861,0.07354709506034851,-0.22732006013393402,0.3137662708759308,0.5369110703468323,-0.7335788011550903,-0.6600633859634399,0.10949995368719101,-0.7002761363983154,0.233894,0.153731,0.45148568405566597,0.15488833833571877,0.24389115116400173,1.042161507971789,-6.402187741892436,False
2466,2,0.06900721788406372,-1.6054894924163818,0.3967333137989044,-1.3681995868682861,0.07354709506034851,-0.22732006013393402,0.06822843104600906,-1.5999507904052734,0.39287030696868896,-1.3772944211959839,0.07425770908594131,-0.23616892099380493,0.5545293688774109,0.47416821122169495,-0.22331233322620392,0.3787352740764618,-0.09907155483961105,0.6801808476448059,0.233894,0.153731,0.45148568405566597,0.1573253013664399,0.24391876606702334,1.042388209996263,-6.412099566086476,False
2467,2,0.06822843104600906,-1.5999507904052734,0.39287030696868896,-1.3772944211959839,0.07425770908594131,-0.23616892099380493,0.07392692565917969,-1.5963212251663208,0.3914317786693573,-1.3716883659362793,0.07312548160552979,-0.22761207818984985,0.7990565299987793,-0.8900407552719116,0.27721863985061646,0.7633672952651978,0.7292152047157288,0.46610406041145325,0.233894,0.153731,0.45148568405566597,0.1573253013664399,0.24391876606702334,1.042388209996263,-6.422099566086477,False
2468,2,0.07392692565917969,-1.5963212251663208,0.3914317786693573,-1.3716883659362793,0.07312548160552979,-0.22761207818984985,0.08077135682106018,-1.6059566736221313,0.3945365846157074,-1.365176796913147,0.08064588159322739,-0.2246917337179184,-0.8828096389770508,0.6866170167922974,-0.34453094005584717,-0.5200471878051758,0.30618351697921753,0.324937105178833,0.233894,0.153731,0.45148568405566597,0.1502787807666958,0.2455017083759393,1.0428838319427407,-6.4337589516841405,False
2469,2,0.08077135682106018,-1.6059566736221313,0.3945365846157074,-1.365176796913147,0.08064588159322739,-0.2246917337179184,0.0705716609954834,-1.5971684455871582,0.3904964327812195,-1.371680736541748,0.08220373839139938,-0.22204330563545227,0.08442957699298859,-0.7288532853126526,-0.3628653585910797,0.4951222836971283,-0.10783619433641434,-0.9506025910377502,0.233894,0.153731,0.45148568405566597,0.1579516109955031,0.2443094480461032,1.042503934189303,-6.44219238525641,False
2470,2,0.0705716609954834,-1.5971684455871582,0.3904964327812195,-1.371680736541748,0.08220373839139938,-0.22204330563545227,0.07345150411128998,-1.6062202453613281,0.3877025246620178,-1.3654283285140991,0.08081527799367905,-0.23209716379642487,-0.848300039768219,0.20881956815719604,-0.17998798191547394,0.9712811708450317,0.8162452578544617,0.6938169598579407,0.233894,0.153731,0.45148568405566597,0.14869382216483984,0.24414519587413036,1.044198622700835,-6.45506262277219,False
2471,2,0.07345150411128998,-1.6062202453613281,0.3877025246620178,-1.3654283285140991,0.08081527799367905,-0.23209716379642487,0.06438934057950974,-1.6023268699645996,0.3864874243736267,-1.356964111328125,0.08925533294677734,-0.22316765785217285,-0.40379396080970764,-0.15078312158584595,0.23068422079086304,0.6255720257759094,-0.1843525916337967,0.9470552206039429,0.233894,0.153731,0.45148568405566597,0.153812459644748,0.24290443038461787,1.0438272967462878,-6.463815546783591,False
2472,2,0.06438934057950974,-1.6023268699645996,0.3864874243736267,-1.356964111328125,0.08925533294677734,-0.22316765785217285,0.05993695184588432,-1.6069018840789795,0.39159610867500305,-1.347836971282959,0.08219274878501892,-0.20780569314956665,-0.07440654933452606,-0.2616901397705078,0.3174362778663635,0.8759500980377197,0.16390404105186462,0.6253347992897034,0.233894,0.153731,0.45148568405566597,0.153812459644748,0.24290443038461787,1.0438272967462878,-6.473815546783591,False
2473,2,0.05993695184588432,-1.6069018840789795,0.39159610867500305,-1.347836971282959,0.08219274878501892,-0.20780569314956665,0.050276268273591995,-1.608271837234497,0.4014665484428406,-1.357529878616333,0.08022398501634598,-0.2111358344554901,-0.9654968976974487,-0.13615785539150238,0.9830072522163391,-0.9694527387619019,-0.19702105224132538,-0.330144464969635,0.233894,0.153731,0.45148568405566597,0.15951816528917315,0.24090066288014753,1.0416067189989981,-6.480613203237099,False
2474,2,0.050276268273591995,-1.608271837234497,0.4014665484428406,-1.357529878616333,0.08022398501634598,-0.2111358344554901,0.040618494153022766,-1.6096376180648804,0.41131606698036194,-1.3672282695770264,0.07825497537851334,-0.2144465148448944,0.8066105246543884,0.7927722334861755,0.051219817250967026,-0.6916548609733582,-0.2319025844335556,-0.9205548167228699,0.233894,0.153731,0.45148568405566597,0.16441591509280912,0.2394691975777289,1.040338252094356,-6.488573989046984,False
2475,2,0.040618494153022766,-1.6096376180648804,0.41131606698036194,-1.3672282695770264,0.07825497537851334,-0.2144465148448944,0.05061601102352142,-1.6014374494552612,0.4098626971244812,-1.3722056150436401,0.07632964104413986,-0.22299261391162872,-0.564993143081665,-0.17427533864974976,0.8660805821418762,0.898503839969635,0.1537988930940628,0.007256978191435337,0.233894,0.153731,0.45148568405566597,0.16826475815948688,0.24143245681708345,1.0392989151770025,-6.497402385469884,False
2476,2,0.05061601102352142,-1.6014374494552612,0.4098626971244812,-1.3722056150436401,0.07632964104413986,-0.22299261391162872,0.042963624000549316,-1.6048250198364258,0.4188374876976013,-1.3622263669967651,0.07825352996587753,-0.22122535109519958,-0.8342236876487732,-0.9710627794265747,0.8051791191101074,-0.41687625646591187,0.5691918730735779,0.42271485924720764,0.233894,0.153731,0.45148568405566597,0.16827151654744196,0.24143228319256868,1.0392954430463566,-6.507398204864764,False
2477,2,0.042963624000549316,-1.6048250198364258,0.4188374876976013,-1.3622263669967651,0.07825352996587753,-0.22122535109519958,0.036144692450761795,-1.6138684749603271,0.425142377614975,-1.3683972358703613,0.08356310427188873,-0.217377707362175,0.2756882309913635,-0.4937889277935028,-0.703130304813385,0.6560498476028442,-0.5405657887458801,0.8617475628852844,0.233894,0.153731,0.45148568405566597,0.16827151654744196,0.24143228319256868,1.0392954430463566,-6.517398204864763,False
2478,2,0.036144692450761795,-1.6138684749603271,0.425142377614975,-1.3683972358703613,0.08356310427188873,-0.217377707362175,0.04026070982217789,-1.6170037984848022,0.41687822341918945,-1.360602855682373,0.07709752023220062,-0.2095479965209961,-0.32968810200691223,-0.4796629846096039,0.15030479431152344,-0.3180852234363556,0.5448064804077148,-0.7733070850372314,0.233894,0.153731,0.45148568405566597,0.16123589819088985,0.2392877595420813,1.0401676193118585,-6.528757560156908,False
2479,2,0.04026070982217789,-1.6170037984848022,0.41687822341918945,-1.360602855682373,0.07709752023220062,-0.2095479965209961,0.036135539412498474,-1.6211798191070557,0.4200632572174072,-1.365346908569336,0.08384055644273758,-0.21886195242404938,-0.39305415749549866,0.2589523196220398,0.8143637180328369,0.7944802045822144,0.6201034188270569,-0.41300445795059204,0.233894,0.153731,0.45148568405566597,0.15902591523971252,0.23845105052827578,1.0408622228960531,-6.5395928387694156,False
2480,2,0.036135539412498474,-1.6211798191070557,0.4200632572174072,-1.365346908569336,0.08384055644273758,-0.21886195242404938,0.03302592784166336,-1.617761254310608,0.4275988042354584,-1.3564553260803223,0.08869386464357376,-0.2211465984582901,-0.09315206855535507,-0.18969334661960602,-0.029492409899830818,0.638381838798523,0.07383586466312408,0.25310301780700684,0.233894,0.153731,0.45148568405566597,0.16655491743158596,0.2381379890976231,1.0386739820938653,-6.546503658349912,False
2481,2,0.03302592784166336,-1.617761254310608,0.4275988042354584,-1.3564553260803223,0.08869386464357376,-0.2211465984582901,0.02318819798529148,-1.6287897825241089,0.42502662539482117,-1.3596749305725098,0.0882328599691391,-0.22380104660987854,-0.9584881663322449,-0.89576256275177,-0.11588212847709656,-0.6901338696479797,-0.027707990258932114,-0.502897322177887,0.233894,0.153731,0.45148568405566597,0.16655491743158596,0.2381379890976231,1.0386739820938653,-6.556503658349912,False
2482,2,0.02318819798529148,-1.6287897825241089,0.42502662539482117,-1.3596749305725098,0.0882328599691391,-0.22380104660987854,0.01366480253636837,-1.6372313499450684,0.42422768473625183,-1.367498755455017,0.08800271153450012,-0.22942569851875305,-0.49135473370552063,-0.8656077980995178,0.47783246636390686,0.659904420375824,0.9184709191322327,-0.3693166673183441,0.233894,0.153731,0.45148568405566597,0.16655491743158596,0.2381379890976231,1.0386739820938653,-6.5665036583499115,False
2483,2,0.01366480253636837,-1.6372313499450684,0.42422768473625183,-1.367498755455017,0.08800271153450012,-0.22942569851875305,0.007641322445124388,-1.6511731147766113,0.4341294765472412,-1.3511751890182495,0.10646622627973557,-0.2345743030309677,0.46584033966064453,0.6264699101448059,0.8458989262580872,0.8429973721504211,-0.2801288068294525,0.760438859462738,0.233894,0.153731,0.45148568405566597,0.14515600710398172,0.2334520359143326,1.0435396383760656,-6.583421785970446,False
2484,2,0.007641322445124388,-1.6511731147766113,0.4341294765472412,-1.3511751890182495,0.10646622627973557,-0.2345743030309677,0.0076298960484564304,-1.651185393333435,0.4341805875301361,-1.3511834144592285,0.10647023469209671,-0.2345985770225525,0.3513273298740387,0.9672773480415344,0.7743335366249084,0.075675830245018,0.8735275268554688,0.8174470067024231,0.233894,0.153731,0.45148568405566597,0.14517012803094057,0.23345042222257242,1.0435327807181345,-6.59341277576865,False
2485,2,0.0076298960484564304,-1.651185393333435,0.4341805875301361,-1.3511834144592285,0.10647023469209671,-0.2345985770225525,0.014660176821053028,-1.6318368911743164,0.4496568441390991,-1.3496687412261963,0.12393833696842194,-0.21824467182159424,0.549979567527771,-0.3159237504005432,-0.4180978238582611,0.7338882088661194,-0.07767461985349655,-0.12365422397851944,0.233894,0.153731,0.45148568405566597,0.16626052013185472,0.23459854626013235,1.038448272755878,-6.595824699965435,False
2486,2,0.014660176821053028,-1.6318368911743164,0.4496568441390991,-1.3496687412261963,0.12393833696842194,-0.21824467182159424,0.018749091774225235,-1.6388715505599976,0.4424058794975281,-1.3426363468170166,0.11966878920793533,-0.22276484966278076,0.2742973864078522,-0.07465043663978577,-0.5321989059448242,-0.5104309320449829,0.11688462644815445,-0.06312540173530579,0.233894,0.153731,0.45148568405566597,0.16626052013185472,0.23459854626013235,1.038448272755878,-6.605824699965435,False
2487,2,0.018749091774225235,-1.6388715505599976,0.4424058794975281,-1.3426363468170166,0.11966878920793533,-0.22276484966278076,0.020664548501372337,-1.6382226943969727,0.438584566116333,-1.3491555452346802,0.12169316411018372,-0.22251634299755096,-0.1702566146850586,0.7933142185211182,-0.7916417717933655,0.10339409857988358,-0.3375081419944763,0.9185930490493774,0.233894,0.153731,0.45148568405566597,0.15445627633637782,0.23540521256120084,1.0414726758487998,-6.620357409939219,False
2488,2,0.020664548501372337,-1.6382226943969727,0.438584566116333,-1.3491555452346802,0.12169316411018372,-0.22251634299755096,0.016488544642925262,-1.6226229667663574,0.42431312799453735,-1.3444809913635254,0.11413323879241943,-0.2042648196220398,-0.8267085552215576,0.983995258808136,0.950456440448761,-0.6351398825645447,0.7622886300086975,0.17506399750709534,0.233894,0.153731,0.45148568405566597,0.16368554122204493,0.2349833878521287,1.040984807812992,-6.628669795666107,False
2489,2,0.016488544642925262,-1.6226229667663574,0.42431312799453735,-1.3444809913635254,0.11413323879241943,-0.2042648196220398,0.00914060790091753,-1.6097443103790283,0.45091256499290466,-1.3571728467941284,0.12715467810630798,-0.21196940541267395,-0.8128091096878052,-0.09973211586475372,0.8800836205482483,-0.6040031909942627,-0.8335216641426086,0.18403422832489014,0.233894,0.153731,0.45148568405566597,0.17553525420131225,0.23374353744915918,1.0382889215641635,-6.634571494629869,False
